agency_cd,site_no,date,q.arklasco,tmax.arklasco,tmin.arklasco,ec.arklasco,,,,INDEP,SHIFT,DEP
USGS,7124000,8/19/2009,81,27.8,14.4,2260,,,,,,
USGS,7124000,8/20/2009,303,22.1,15,1070,,,,,,
USGS,7124000,8/21/2009,181,25.3,17.9,1390,,,,,,
USGS,7124000,8/22/2009,166,27,19,1540,,,,,,
USGS,7124000,8/23/2009,143,27.8,20.1,1700,,,,,,
USGS,7124000,8/24/2009,124,27.3,19.8,1790,,,,,,
USGS,7124000,8/25/2009,89,26.8,19.3,2050,,,,,,
USGS,7124000,8/26/2009,75,28.6,18.8,2190,,,,,,
USGS,7124000,8/27/2009,88,28,17.6,2050,,,,,,
USGS,7124000,8/28/2009,76,28.2,18.1,2120,,,,,,
USGS,7124000,8/29/2009,89,26,17.7,2060,,,,,,
USGS,7124000,8/30/2009,107,22.8,17.4,1640,,,,,,
USGS,7124000,8/31/2009,79,26,16.1,1900,,,,,,
USGS,7124000,9/1/2009,62,27.5,17.3,2120,,,,,,
USGS,7124000,9/2/2009,103,24.9,16.8,1900,,,,,,
USGS,7124000,9/3/2009,107,26.7,18.5,1580,,,,,,
USGS,7124000,9/4/2009,85,20.2,16.5,1800,,,,,,
USGS,7124000,9/5/2009,97,24.3,16.1,1810,,,,,,
USGS,7124000,9/6/2009,117,24.4,17.9,1610,,,,,,
USGS,7124000,9/7/2009,81,27.6,17.9,1800,,,,,,
USGS,7124000,9/8/2009,66,27.9,17.7,2050,,,,,,
USGS,7124000,9/9/2009,54,27.3,17.2,2220,,,,,,
USGS,7124000,9/10/2009,48,26.1,16,2370,,,,,,
USGS,7124000,9/11/2009,53,24.1,15.1,2360,,,,,,
USGS,7124000,9/12/2009,49,19.8,15.7,2260,,,,,,
USGS,7124000,9/13/2009,55,23.1,15.1,2260,,,,,,
USGS,7124000,9/14/2009,62,25.5,15.4,2140,,,,,,
USGS,7124000,9/15/2009,54,26.3,15.7,2200,,,,,,
USGS,7124000,9/16/2009,66,22.8,15.5,2100,,,,,,
USGS,7124000,9/17/2009,68,22.9,15.4,1930,,,,,,
USGS,7124000,9/18/2009,57,23.4,14,2100,,,,,,
USGS,7124000,9/19/2009,64,24.1,13.9,2120,,,,,,
USGS,7124000,9/20/2009,102,23.4,15.3,1990,,,,,,
USGS,7124000,9/21/2009,85,18.2,11.9,2100,,,,,,
USGS,7124000,9/22/2009,80,15.1,9.9,2230,,,,,,
USGS,7124000,9/23/2009,95,13.3,10.6,2110,,,,,,
USGS,7124000,9/24/2009,109,17.1,10,1970,,,,,,
USGS,7124000,9/25/2009,102,19,12.5,1980,,,,,,
USGS,7124000,9/26/2009,119,19.9,12.3,1950,,,,,,
USGS,7124000,9/27/2009,130,20.9,13.8,1810,,,,,,
USGS,7124000,9/28/2009,111,19,13.3,1860,,,,,,
USGS,7124000,9/29/2009,98,20,11.8,1900,,,,,,
USGS,7124000,9/30/2009,87,20.7,13.5,1970,,,,,,
USGS,7124000,10/1/2009,76,18.9,12.3,2060,,,,,,
USGS,7124000,10/2/2009,66,18.3,9.1,2160,,,,,,
USGS,7124000,10/3/2009,60,17.9,8.4,2280,,,,,,
USGS,7124000,10/4/2009,59,17.3,9.9,2280,,,,,,
USGS,7124000,10/5/2009,68,21.1,12.4,2160,,,,,,
USGS,7124000,10/6/2009,69,18.5,10.5,2150,,,,,,
USGS,7124000,10/7/2009,63,18.2,9.8,2240,,,,,,
USGS,7124000,10/8/2009,57,13.6,9.1,2340,,,,,,
USGS,7124000,10/9/2009,57,16.6,8.5,2390,,,,,,
USGS,7124000,10/10/2009,65,9.7,4.9,2210,,,,,,
USGS,7124000,10/11/2009,70,7,4.1,2130,,,,,,
USGS,7124000,10/12/2009,81,9.3,5.6,2030,,,,,,
USGS,7124000,10/13/2009,82,10.2,7.5,2020,,,,,,
USGS,7124000,10/14/2009,105,13.2,8.3,1910,,,,,,
USGS,7124000,10/15/2009,139,15.8,9.3,1730,,,,,,
USGS,7124000,10/16/2009,175,16,10.8,1620,,,,,,
USGS,7124000,10/17/2009,186,15.6,10.7,1530,,,,,,
USGS,7124000,10/18/2009,159,17.1,11.1,1560,,,,,,
USGS,7124000,10/19/2009,133,16.6,11.5,1620,,,,,,
USGS,7124000,10/20/2009,127,16.5,11,1650,,,,,,
USGS,7124000,10/21/2009,153,12.7,6.8,1600,,,,,,
USGS,7124000,10/22/2009,200,9,6,1380,,,,,,
USGS,7124000,10/23/2009,162,10.7,6.1,NA,,,,,,
USGS,7124000,10/24/2009,149,12.6,7.2,NA,,,,,,
USGS,7124000,10/25/2009,156,10.4,8.3,NA,,,,,,
USGS,7124000,10/26/2009,167,11.3,6.4,NA,,,,,,
USGS,7124000,10/27/2009,157,8.6,6.3,NA,,,,,,
USGS,7124000,10/28/2009,190,7.5,6.2,1910,,,,,,
USGS,7124000,10/29/2009,201,6.2,3.7,1800,,,,,,
USGS,7124000,10/30/2009,139,7.2,2.8,1970,,,,,,
USGS,7124000,10/31/2009,103,12.5,5,2210,,,,,,
USGS,7124000,11/1/2009,91,14,7.1,2310,,,,,,
USGS,7124000,11/2/2009,77,13.9,7.6,2350,,,,,,
USGS,7124000,11/3/2009,79,13.3,7.2,2380,,,,,,
USGS,7124000,11/4/2009,77,13.4,6.9,2390,,,,,,
USGS,7124000,11/5/2009,73,14.4,6.8,2370,,,,,,
USGS,7124000,11/6/2009,68,14.3,8,2390,,,,,,
USGS,7124000,11/7/2009,64,15.5,8.4,2370,,,,,,
USGS,7124000,11/8/2009,71,14.8,9.1,2320,,,,,,
USGS,7124000,11/9/2009,73,14.3,8.2,2300,,,,,,
USGS,7124000,11/10/2009,62,13.1,7.3,2380,,,,,,
USGS,7124000,11/11/2009,65,14.5,9.4,2430,,,,,,
USGS,7124000,11/12/2009,65,14,8.9,2430,,,,,,
USGS,7124000,11/13/2009,61,11.5,8.9,2460,,,,,,
USGS,7124000,11/14/2009,400,9.3,8.2,1570,,,,,,
USGS,7124000,11/15/2009,658,8.2,5.1,1270,,,,,,
USGS,7124000,11/16/2009,415,6.2,3.1,1490,,,,,,
USGS,7124000,11/17/2009,291,6.6,2.8,1810,,,,,,
USGS,7124000,11/18/2009,251,7.4,3.3,1940,,,,,,
USGS,7124000,11/19/2009,229,8,4.1,2020,,,,,,
USGS,7124000,11/20/2009,200,8.2,4.3,NA,,,,,,
USGS,7124000,11/21/2009,182,6.5,4.1,NA,,,,,,
USGS,7124000,11/22/2009,172,7.8,4.1,NA,,,,,,
USGS,7124000,11/23/2009,176,6.4,3.8,NA,,,,,,
USGS,7124000,11/24/2009,193,5.9,1.8,NA,,,,,,
USGS,7124000,11/25/2009,201,6,2,2250,,,,,,
USGS,7124000,11/26/2009,198,7,2.5,2250,,,,,,
USGS,7124000,11/27/2009,192,7.7,3.1,2250,,,,,,
USGS,7124000,11/28/2009,182,6.9,3.3,2250,,,,,,
USGS,7124000,11/29/2009,179,6.2,3.9,2270,,,,,,
USGS,7124000,11/30/2009,167,6.5,2.2,2280,,,,,,
USGS,7124000,12/1/2009,162,6.4,1.9,2280,,,,,,
USGS,7124000,12/2/2009,163,4,1.5,2280,,,,,,
USGS,7124000,12/3/2009,162,2.5,0.3,2270,,,,,,
USGS,7124000,12/4/2009,159,1.9,0,2290,,,,,,
USGS,7124000,12/5/2009,157,1.4,0,2300,,,,,,
USGS,7124000,12/6/2009,155,1.4,0,2290,,,,,,
USGS,7124000,12/7/2009,150,0,0,2100,,,,,,
USGS,7124000,12/8/2009,145,0,0,2330,,,,,,
USGS,7124000,12/9/2009,140,0,0,2500,,,,,,
USGS,7124000,12/10/2009,140,0,0,2480,,,,,,
USGS,7124000,12/11/2009,140,0,0,2460,,,,,,
USGS,7124000,12/12/2009,140,0,0,2350,,,,,,
USGS,7124000,12/13/2009,145,1.7,0,2240,,,,,,
USGS,7124000,12/14/2009,150,3,0,2160,,,,,,
USGS,7124000,12/15/2009,152,2.9,0,2190,,,,,,
USGS,7124000,12/16/2009,156,3.3,0,2240,,,,,,
USGS,7124000,12/17/2009,148,5.3,1,2280,,,,,,
USGS,7124000,12/18/2009,148,5.5,2.3,NA,,,,,,
USGS,7124000,12/19/2009,146,4.9,1,2290,,,,,,
USGS,7124000,12/20/2009,142,5,0.5,2320,,,,,,
USGS,7124000,12/21/2009,139,6.2,1.6,2310,,,,,,
USGS,7124000,12/22/2009,131,4.5,2.2,NA,,,,,,
USGS,7124000,12/23/2009,131,4.8,1.7,NA,,,,,,
USGS,7124000,12/24/2009,129,3,0,NA,,,,,,
USGS,7124000,12/25/2009,123,0.1,0,NA,,,,,,
USGS,7124000,12/26/2009,132,2.8,0,2380,,,,,,
USGS,7124000,12/27/2009,136,3.6,0,2330,,,,,,
USGS,7124000,12/28/2009,127,3,0,2330,,,,,,
USGS,7124000,12/29/2009,120,2.4,0.1,2360,,,,,,
USGS,7124000,12/30/2009,138,2.7,0.2,NA,,,,,,
USGS,7124000,12/31/2009,141,4.4,1,NA,,,,,,
USGS,7124000,1/1/2010,127,4,0,NA,,,,,,
USGS,7124000,1/2/2010,124,3.1,0.3,NA,,,,,,
USGS,7124000,1/3/2010,123,4.7,0.8,NA,,,,,,
USGS,7124000,1/4/2010,128,5.6,1.8,NA,,,,,,
USGS,7124000,1/5/2010,133,5.3,1.5,NA,,,,,,
USGS,7124000,1/6/2010,134,3.4,0,2360,,,,,,
USGS,7124000,1/7/2010,135,0,0,2410,,,,,,
USGS,7124000,1/8/2010,121,0,0,2500,,,,,,
USGS,7124000,1/9/2010,111,1.2,0,2470,,,,,,
USGS,7124000,1/10/2010,117,2.7,0,2280,,,,,,
USGS,7124000,1/11/2010,127,3.6,0,NA,,,,,,
USGS,7124000,1/12/2010,128,3.7,0,2300,,,,,,
USGS,7124000,1/13/2010,126,4.6,0,2310,,,,,,
USGS,7124000,1/14/2010,123,3.6,1.1,2330,,,,,,
USGS,7124000,1/15/2010,121,5.6,0.6,2340,,,,,,
USGS,7124000,1/16/2010,119,5.8,0.5,2380,,,,,,
USGS,7124000,1/17/2010,119,6.4,1.3,2380,,,,,,
USGS,7124000,1/18/2010,117,5.7,1.7,2380,,,,,,
USGS,7124000,1/19/2010,116,5.3,1.9,2390,,,,,,
USGS,7124000,1/20/2010,115,4.5,2.3,2380,,,,,,
USGS,7124000,1/21/2010,112,6,0.9,2390,,,,,,
USGS,7124000,1/22/2010,114,8.4,4.6,2400,,,,,,
USGS,7124000,1/23/2010,116,7.8,3,2390,,,,,,
USGS,7124000,1/24/2010,117,6.8,2.7,2390,,,,,,
USGS,7124000,1/25/2010,118,5.9,0.8,2370,,,,,,
USGS,7124000,1/26/2010,121,3.8,0.3,2350,,,,,,
USGS,7124000,1/27/2010,122,4.8,0,2360,,,,,,
USGS,7124000,1/28/2010,122,3.3,0,2350,,,,,,
USGS,7124000,1/29/2010,114,5.1,0,2310,,,,,,
USGS,7124000,1/30/2010,117,4.7,0,2360,,,,,,
USGS,7124000,1/31/2010,114,5.4,0,2350,,,,,,
USGS,7124000,2/1/2010,115,7.6,2.3,2380,,,,,,
USGS,7124000,2/2/2010,118,7,1.5,2400,,,,,,
USGS,7124000,2/3/2010,124,5.2,1.9,2360,,,,,,
USGS,7124000,2/4/2010,140,6.9,3.1,2270,,,,,,
USGS,7124000,2/5/2010,144,8,2.7,2270,,,,,,
USGS,7124000,2/6/2010,137,6.5,3.1,2340,,,,,,
USGS,7124000,2/7/2010,136,4.3,2.7,2360,,,,,,
USGS,7124000,2/8/2010,133,3.7,1.7,2340,,,,,,
USGS,7124000,2/9/2010,130,5.5,0.3,2340,,,,,,
USGS,7124000,2/10/2010,123,4.9,0,2380,,,,,,
USGS,7124000,2/11/2010,120,6.7,0.6,2400,,,,,,
USGS,7124000,2/12/2010,118,8.7,2.5,2390,,,,,,
USGS,7124000,2/13/2010,113,8.9,3.3,2390,,,,,,
USGS,7124000,2/14/2010,110,6.8,2.6,2410,,,,,,
USGS,7124000,2/15/2010,109,6.9,0.2,2420,,,,,,
USGS,7124000,2/16/2010,110,7.1,0.1,2410,,,,,,
USGS,7124000,2/17/2010,112,8.1,1,2390,,,,,,
USGS,7124000,2/18/2010,109,9.4,3.1,2400,,,,,,
USGS,7124000,2/19/2010,113,9.1,4.2,2390,,,,,,
USGS,7124000,2/20/2010,124,6.1,2.6,2310,,,,,,
USGS,7124000,2/21/2010,133,3,1.6,NA,,,,,,
USGS,7124000,2/22/2010,140,3.3,0.6,NA,,,,,,
USGS,7124000,2/23/2010,144,5.8,0,2210,,,,,,
USGS,7124000,2/24/2010,139,6.7,0.7,2240,,,,,,
USGS,7124000,2/25/2010,138,7.1,3.9,2250,,,,,,
USGS,7124000,2/26/2010,139,9,3.2,2230,,,,,,
USGS,7124000,2/27/2010,133,9.2,2.9,2230,,,,,,
USGS,7124000,2/28/2010,128,6.9,4.7,2240,,,,,,
USGS,7124000,3/1/2010,133,6.6,3.7,2190,,,,,,
USGS,7124000,3/2/2010,135,10.3,2.7,2180,,,,,,
USGS,7124000,3/3/2010,141,12.5,5.3,2260,,,,,,
USGS,7124000,3/4/2010,148,11.5,6.5,2280,,,,,,
USGS,7124000,3/5/2010,149,11.9,5.7,2300,,,,,,
USGS,7124000,3/6/2010,143,11.9,5,2300,,,,,,
USGS,7124000,3/7/2010,136,11,6.4,2290,,,,,,
USGS,7124000,3/8/2010,150,9.8,7.6,2200,,,,,,
USGS,7124000,3/9/2010,176,11.9,6.4,2110,,,,,,
USGS,7124000,3/10/2010,161,12.5,7.1,2320,,,,,,
USGS,7124000,3/11/2010,138,9.6,6.1,2390,,,,,,
USGS,7124000,3/12/2010,132,11.8,4.1,2390,,,,,,
USGS,7124000,3/13/2010,213,11.8,5.7,2080,,,,,,
USGS,7124000,3/14/2010,271,8.7,6.7,1810,,,,,,
USGS,7124000,3/15/2010,220,10,5.6,1920,,,,,,
USGS,7124000,3/16/2010,99,15.9,4.3,2450,,,,,,
USGS,7124000,3/17/2010,79,17.8,5.2,2700,,,,,,
USGS,7124000,3/18/2010,80,14.5,6.6,2570,,,,,,
USGS,7124000,3/19/2010,79,8.5,3.8,2540,,,,,,
USGS,7124000,3/20/2010,77,12.1,2.1,2420,,,,,,
USGS,7124000,3/21/2010,66,16.1,2.6,2480,,,,,,
USGS,7124000,3/22/2010,134,12.8,4.6,2200,,,,,,
USGS,7124000,3/23/2010,103,12.4,5.9,2130,,,,,,
USGS,7124000,3/24/2010,70,8.9,NA,NA,,,,,,
USGS,7124000,3/25/2010,179,10.1,2.4,1760,,,,,,
USGS,7124000,3/26/2010,200,13.2,5.8,1710,,,,,,
USGS,7124000,3/27/2010,153,9.7,6.8,2090,,,,,,
USGS,7124000,3/28/2010,238,12.2,5,1840,,,,,,
USGS,7124000,3/29/2010,256,14,7.3,1790,,,,,,
USGS,7124000,3/30/2010,253,16,10.1,1770,,,,,,
USGS,7124000,3/31/2010,178,15.4,11.1,1920,,,,,,
USGS,7124000,4/1/2010,103,16.6,7.6,2410,,,,,,
USGS,7124000,4/2/2010,92,13.8,5.5,2530,,,,,,
USGS,7124000,4/3/2010,101,14,5,2400,,,,,,
USGS,7124000,4/4/2010,172,15.6,7.7,1800,,,,,,
USGS,7124000,4/5/2010,163,17.1,9.5,1720,,,,,,
USGS,7124000,4/6/2010,109,16.2,8.9,2240,,,,,,
USGS,7124000,4/7/2010,143,14.5,7.7,1870,,,,,,
USGS,7124000,4/8/2010,105,17.5,6.1,2010,,,,,,
USGS,7124000,4/9/2010,76,19.4,7.3,2340,,,,,,
USGS,7124000,4/10/2010,64,19.8,8.6,2450,,,,,,
USGS,7124000,4/11/2010,59,20.1,8.8,2480,,,,,,
USGS,7124000,4/12/2010,50,20.7,10.1,2500,,,,,,
USGS,7124000,4/13/2010,43,21.7,10.8,2590,,,,,,
USGS,7124000,4/14/2010,66,16.7,10.5,2370,,,,,,
USGS,7124000,4/15/2010,60,22,10.7,2330,,,,,,
USGS,7124000,4/16/2010,48,14.8,11.3,2590,,,,,,
USGS,7124000,4/17/2010,222,14.9,10.9,1480,,,,,,
USGS,7124000,4/18/2010,134,19.6,10.2,1410,,,,,,
USGS,7124000,4/19/2010,107,20.6,11.6,1710,,,,,,
USGS,7124000,4/20/2010,90,20.9,12.6,1810,,,,,,
USGS,7124000,4/21/2010,113,20.5,14.7,1630,,,,,,
USGS,7124000,4/22/2010,98,21,13.9,1710,,,,,,
USGS,7124000,4/23/2010,79,15,11.3,1880,,,,,,
USGS,7124000,4/24/2010,101,14.6,8.7,1670,,,,,,
USGS,7124000,4/25/2010,111,16.9,8.3,1690,,,,,,
USGS,7124000,4/26/2010,103,19,10.7,1670,,,,,,
USGS,7124000,4/27/2010,214,17.9,9.6,1460,,,,,,
USGS,7124000,4/28/2010,359,17.9,13.5,1070,,,,,,
USGS,7124000,4/29/2010,298,19.1,13.9,1160,,,,,,
USGS,7124000,4/30/2010,174,18.5,11.5,1380,,,,,,
USGS,7124000,5/1/2010,152,18.7,10.5,1560,,,,,,
USGS,7124000,5/2/2010,194,18.4,11.5,1270,,,,,,
USGS,7124000,5/3/2010,417,17.3,12.3,752,,,,,,
USGS,7124000,5/4/2010,520,19.3,13.6,NA,,,,,,
USGS,7124000,5/5/2010,467,19,14.4,NA,,,,,,
USGS,7124000,5/6/2010,332,19.9,13.7,NA,,,,,,
USGS,7124000,5/7/2010,201,18.4,11.7,1750,,,,,,
USGS,7124000,5/8/2010,225,17.1,11.6,1680,,,,,,
USGS,7124000,5/9/2010,309,19.9,12.4,1530,,,,,,
USGS,7124000,5/10/2010,367,19.1,15.1,1620,,,,,,
USGS,7124000,5/11/2010,321,17.6,14.4,1600,,,,,,
USGS,7124000,5/12/2010,305,16.2,13,1690,,,,,,
USGS,7124000,5/13/2010,246,18.1,10.8,1780,,,,,,
USGS,7124000,5/14/2010,205,14.5,12,1890,,,,,,
USGS,7124000,5/15/2010,259,17.2,11.4,1780,,,,,,
USGS,7124000,5/16/2010,314,21,14.1,1700,,,,,,
USGS,7124000,5/17/2010,291,22.1,16.1,1730,,,,,,
USGS,7124000,5/18/2010,290,20.4,16.5,1640,,,,,,
USGS,7124000,5/19/2010,293,20,14.5,1600,,,,,,
USGS,7124000,5/20/2010,284,21.9,15.3,1610,,,,,,
USGS,7124000,5/21/2010,186,22.8,15.9,2030,,,,,,
USGS,7124000,5/22/2010,232,23.3,15.7,1870,,,,,,
USGS,7124000,5/23/2010,277,22.9,16.9,1580,,,,,,
USGS,7124000,5/24/2010,349,21.9,18.4,1530,,,,,,
USGS,7124000,5/25/2010,426,21.4,16.9,1410,,,,,,
USGS,7124000,5/26/2010,445,22.1,17.8,1310,,,,,,
USGS,7124000,5/27/2010,362,24.9,18.5,1340,,,,,,
USGS,7124000,5/28/2010,430,25.6,20,1150,,,,,,
USGS,7124000,5/29/2010,319,25.2,19.6,1260,,,,,,
USGS,7124000,5/30/2010,203,22.9,14.1,NA,,,,,,
USGS,7124000,5/31/2010,203,24.8,12.6,NA,,,,,,
USGS,7124000,6/1/2010,555,22.1,19.2,979,,,,,,
USGS,7124000,6/2/2010,757,21.9,18.6,900,,,,,,
USGS,7124000,6/3/2010,700,23,18.6,958,,,,,,
USGS,7124000,6/4/2010,569,25.1,19.8,1030,,,,,,
USGS,7124000,6/5/2010,386,26.2,21.1,1140,,,,,,
USGS,7124000,6/6/2010,383,26.3,21.3,1120,,,,,,
USGS,7124000,6/7/2010,536,26.6,22.1,962,,,,,,
USGS,7124000,6/8/2010,600,24.7,21.5,941,,,,,,
USGS,7124000,6/9/2010,1010,23.4,20.8,NA,,,,,,
USGS,7124000,6/10/2010,1250,24.2,20.9,NA,,,,,,
USGS,7124000,6/11/2010,1560,24.4,21.3,889,,,,,,
USGS,7124000,6/12/2010,1350,22.4,19.1,1000,,,,,,
USGS,7124000,6/13/2010,1280,19.9,18.1,950,,,,,,
USGS,7124000,6/14/2010,1410,20.4,17.3,915,,,,,,
USGS,7124000,6/15/2010,1330,21.4,17.8,974,,,,,,
USGS,7124000,6/16/2010,1140,23.5,19.8,1030,,,,,,
USGS,7124000,6/17/2010,944,23.9,19.7,1080,,,,,,
USGS,7124000,6/18/2010,684,25,20.4,1190,,,,,,
USGS,7124000,6/19/2010,703,25.3,21.2,1140,,,,,,
USGS,7124000,6/20/2010,503,NA,NA,NA,,,,,,
USGS,7124000,6/21/2010,418,NA,NA,NA,,,,,,
USGS,7124000,6/22/2010,426,NA,NA,NA,,,,,,
USGS,7124000,6/23/2010,417,25.9,21,1270,,,,,,
USGS,7124000,6/24/2010,444,26.4,21.4,1130,,,,,,
USGS,7124000,6/25/2010,411,28.1,22.2,1120,,,,,,
USGS,7124000,6/26/2010,347,27.7,22.3,1170,,,,,,
USGS,7124000,6/27/2010,311,26.7,21.8,1200,,,,,,
USGS,7124000,6/28/2010,402,26.4,21.2,1040,,,,,,
USGS,7124000,6/29/2010,334,26.1,20.9,1160,,,,,,
USGS,7124000,6/30/2010,268,26,18.9,NA,,,,,,
USGS,7124000,7/1/2010,225,26.8,NA,NA,,,,,,
USGS,7124000,7/2/2010,286,27.4,21.6,1210,,,,,,
USGS,7124000,7/3/2010,375,27.4,22.3,1190,,,,,,
USGS,7124000,7/4/2010,435,26.1,22,1200,,,,,,
USGS,7124000,7/5/2010,440,26.8,21.4,1140,,,,,,
USGS,7124000,7/6/2010,308,26.1,20.9,1380,,,,,,
USGS,7124000,7/7/2010,252,22.7,19.5,1460,,,,,,
USGS,7124000,7/8/2010,208,25.4,19.5,1620,,,,,,
USGS,7124000,7/9/2010,245,25.9,19.8,1540,,,,,,
USGS,7124000,7/10/2010,293,28.1,21.5,NA,,,,,,
USGS,7124000,7/11/2010,310,NA,NA,NA,,,,,,
USGS,7124000,7/12/2010,321,NA,NA,NA,,,,,,
USGS,7124000,7/13/2010,207,NA,NA,NA,,,,,,
USGS,7124000,7/14/2010,206,29.1,NA,NA,,,,,,
USGS,7124000,7/15/2010,180,30.4,23.3,1740,,,,,,
USGS,7124000,7/16/2010,157,30.1,21.7,1850,,,,,,
USGS,7124000,7/17/2010,127,30.2,21.6,1980,,,,,,
USGS,7124000,7/18/2010,96,30.8,21,2200,,,,,,
USGS,7124000,7/19/2010,68,29.5,18.3,NA,,,,,,
USGS,7124000,7/20/2010,69,29.7,19.9,2430,,,,,,
USGS,7124000,7/21/2010,91,30.9,20.1,2270,,,,,,
USGS,7124000,7/22/2010,174,30.7,23.3,1340,,,,,,
USGS,7124000,7/23/2010,204,29.8,22.6,1420,,,,,,
USGS,7124000,7/24/2010,286,25.3,23.3,NA,,,,,,
USGS,7124000,7/25/2010,226,23.3,21.5,NA,,,,,,
USGS,7124000,7/26/2010,176,27.5,19.8,NA,,,,,,
USGS,7124000,7/27/2010,170,29.4,21,NA,,,,,,
USGS,7124000,7/28/2010,158,29.8,22.3,1900,,,,,,
USGS,7124000,7/29/2010,136,30.2,21.9,2040,,,,,,
USGS,7124000,7/30/2010,120,30.9,21.6,2140,,,,,,
USGS,7124000,7/31/2010,112,29.1,21,2160,,,,,,
USGS,7124000,8/1/2010,134,30.6,20.8,1990,,,,,,
USGS,7124000,8/2/2010,336,29.5,24.4,1290,,,,,,
USGS,7124000,8/3/2010,238,29.4,23.3,1390,,,,,,
USGS,7124000,8/4/2010,242,28.9,23.1,1440,,,,,,
USGS,7124000,8/5/2010,562,26.5,22,1050,,,,,,
USGS,7124000,8/6/2010,775,27,23.2,991,,,,,,
USGS,7124000,8/7/2010,489,28.8,23.6,1270,,,,,,
USGS,7124000,8/8/2010,254,29.1,22.1,1700,,,,,,
USGS,7124000,8/9/2010,344,28.8,23.1,1390,,,,,,
USGS,7124000,8/10/2010,263,28.5,22.2,1620,,,,,,
USGS,7124000,8/11/2010,303,28.1,22.5,1590,,,,,,
USGS,7124000,8/12/2010,358,27.3,23.2,1380,,,,,,
USGS,7124000,8/13/2010,261,27.3,21.5,1590,,,,,,
USGS,7124000,8/14/2010,232,27.3,20.7,1680,,,,,,
USGS,7124000,8/15/2010,331,24.4,22.3,1440,,,,,,
USGS,7124000,8/16/2010,412,25.4,21.2,1340,,,,,,
USGS,7124000,8/17/2010,464,25.8,21.3,1340,,,,,,
USGS,7124000,8/18/2010,470,27,21.5,1330,,,,,,
USGS,7124000,8/19/2010,261,27.2,21.9,1690,,,,,,
USGS,7124000,8/20/2010,213,27.5,20.8,1870,,,,,,
USGS,7124000,8/21/2010,203,27.2,20.7,1890,,,,,,
USGS,7124000,8/22/2010,168,27.1,20.2,1930,,,,,,
USGS,7124000,8/23/2010,149,27,20.8,1930,,,,,,
USGS,7124000,8/24/2010,136,26.1,19.9,1920,,,,,,
USGS,7124000,8/25/2010,112,25.2,17.5,2030,,,,,,
USGS,7124000,8/26/2010,114,26.3,16.9,2020,,,,,,
USGS,7124000,8/27/2010,168,26.2,18.6,1750,,,,,,
USGS,7124000,8/28/2010,121,25.9,18.5,1860,,,,,,
USGS,7124000,8/29/2010,81,27.6,18,2200,,,,,,
USGS,7124000,8/30/2010,63,26.9,19.1,2420,,,,,,
USGS,7124000,8/31/2010,57,27.3,16.7,2480,,,,,,
USGS,7124000,9/1/2010,60,28.5,18.2,2440,,,,,,
USGS,7124000,9/2/2010,53,25.5,17.5,2460,,,,,,
USGS,7124000,9/3/2010,53,25.1,14.1,2430,,,,,,
USGS,7124000,9/4/2010,47,27.4,14.1,2520,,,,,,
USGS,7124000,9/5/2010,44,27.1,15.5,2560,,,,,,
USGS,7124000,9/6/2010,38,25.6,16.1,2600,,,,,,
USGS,7124000,9/7/2010,33,24.2,13,2700,,,,,,
USGS,7124000,9/8/2010,36,24.9,15.4,2620,,,,,,
USGS,7124000,9/9/2010,37,28.5,16.4,2570,,,,,,
USGS,7124000,9/10/2010,38,26.8,15.2,2380,,,,,,
USGS,7124000,9/11/2010,39,25.6,14.3,2320,,,,,,
USGS,7124000,9/12/2010,32,27,14.5,2520,,,,,,
USGS,7124000,9/13/2010,32,25.9,15,2580,,,,,,
USGS,7124000,9/14/2010,31,27,14.5,2570,,,,,,
USGS,7124000,9/15/2010,29,26.7,14.8,2570,,,,,,
USGS,7124000,9/16/2010,28,26.4,15.1,2590,,,,,,
USGS,7124000,9/17/2010,30,28.3,16.4,2590,,,,,,
USGS,7124000,9/18/2010,29,24.9,16.2,2590,,,,,,
USGS,7124000,9/19/2010,38,26.6,15.3,2450,,,,,,
USGS,7124000,9/20/2010,169,24.7,18.3,1540,,,,,,
USGS,7124000,9/21/2010,228,23.9,18.5,1380,,,,,,
USGS,7124000,9/22/2010,260,23.1,19,1330,,,,,,
USGS,7124000,9/23/2010,299,23.4,19.4,1390,,,,,,
USGS,7124000,9/24/2010,402,22.9,18.8,1570,,,,,,
USGS,7124000,9/25/2010,404,21.8,18.4,1660,,,,,,
USGS,7124000,9/26/2010,382,21.5,16.9,1730,,,,,,
USGS,7124000,9/27/2010,276,21.6,16.4,1800,,,,,,
USGS,7124000,9/28/2010,225,22,16.4,1870,,,,,,
USGS,7124000,9/29/2010,123,22.8,15.7,2120,,,,,,
USGS,7124000,9/30/2010,84,21.4,14.9,2320,,,,,,
USGS,7124000,10/1/2010,62,22.9,13.4,2530,,,,,,
USGS,7124000,10/2/2010,60,19.1,14.2,2580,,,,,,
USGS,7124000,10/3/2010,57,22.1,11.6,2610,,,,,,
USGS,7124000,10/4/2010,56,23.1,12.8,2710,,,,,,
USGS,7124000,10/5/2010,50,24.1,13.2,2720,,,,,,
USGS,7124000,10/6/2010,57,23.1,13.8,2490,,,,,,
USGS,7124000,10/7/2010,56,23.4,13.7,2430,,,,,,
USGS,7124000,10/8/2010,49,22.5,13.6,2670,,,,,,
USGS,7124000,10/9/2010,48,20.9,10.8,2720,,,,,,
