# ---------------------------------- WARNING ----------------------------------------,,,,,,,,,,
# The data you have obtained from this automated U.S. Geological Survey database,,,,,,,,,,
# have not received Director's approval and as such are provisional and subject to,,,,,,,,,,
# revision.  The data are released on the condition that neither the USGS nor the,,,,,,,,,,
# United States Government may be held liable for any damages resulting from its use.,,,,,,,,,,
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional,,,,,,,,,,
#,,,,,,,,,,
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info,,,,,,,,,,
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info,,,,,,,,,,
#,,,,,,,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,,,,,,,
# retrieved: 2012-01-11 22:35:13 EST       (caww02),,,,,,,,,,
#,,,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,,,
"#    USGS 07130500 ARKANSAS RIVER BELOW JOHN MARTIN RESERVOIR, CO.",,,,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,,,
#,,,,,,,,,,
# Data provided for site 07130500,,,,,,,,,,
#    DD parameter statistic   Description,,,,,,,,,,
"#    01   00060     00003     Discharge, cubic feet per second (Mean)",,,,,,,,,,
"#    15   00010     00001     Temperature, water, degrees Celsius (Maximum)",,,,,,,,,,
"#    15   00010     00002     Temperature, water, degrees Celsius (Minimum)",,,,,,,,,,
"#    16   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)",,,,,,,,,,
#,,,,,,,,,,
# Data-value qualification codes included in this output: ,,,,,,,,,,
#     Eqp  Equipment malfunction  ,,,,,,,,,,
#     A  Approved for publication -- Processing and review completed.  ,,,,,,,,,,
#     P  Provisional data subject to revision.  ,,,,,,,,,,
#     e  Value has been estimated.  ,,,,,,,,,,
# ,,,,,,,,,,
agency_cd,site_no,datetime,01_00060_00003,01_00060_00003_cd,15_00010_00001,15_00010_00001_cd,15_00010_00002,15_00010_00002_cd,16_00095_00003,16_00095_00003_cd
USGS,7130500,10/9/2009,94,A,13.4,A,12.2,A,1840,A
USGS,7130500,10/10/2009,93,A,12.2,A,10.7,A,1840,A
USGS,7130500,10/11/2009,94,A,10.7,A,9.9,A,1850,A
USGS,7130500,10/12/2009,124,A,9.9,A,8.7,A,1860,A
USGS,7130500,10/13/2009,154,A,8.9,A,8.5,A,1880,A
USGS,7130500,10/14/2009,187,A,9.3,A,8.7,A,1860,A
USGS,7130500,10/15/2009,202,A,9.7,A,8.6,A,1870,A
USGS,7130500,10/16/2009,214,A,9.1,A,8.1,A,1890,A
USGS,7130500,10/17/2009,254,A,9.1,A,8.1,A,1900,A
USGS,7130500,10/18/2009,320,A,9.8,A,8.8,A,1890,A
USGS,7130500,10/19/2009,325,A,10.5,A,9.1,A,1890,A
USGS,7130500,10/20/2009,322,A,11.2,A,10,A,1900,A
USGS,7130500,10/21/2009,351,A,11.1,A,10.5,A,1900,A
USGS,7130500,10/22/2009,400,A,10.5,A,8.5,A,1910,A
USGS,7130500,10/23/2009,384,A,8.9,A,8.4,A,1920,A
USGS,7130500,10/24/2009,384,A,9,A,8.5,A,1910,A
USGS,7130500,10/25/2009,383,A,8.7,A,8.4,A,1900,A
USGS,7130500,10/26/2009,369,A,8.6,A,8,A,1900,A
USGS,7130500,10/27/2009,348,A,8.5,A,8,A,1920,A
USGS,7130500,10/28/2009,350,A,8,A,7.6,A,1920,A
USGS,7130500,10/29/2009,332,A,7.6,A,5.7,A,1920,A
USGS,7130500,10/30/2009,315,A,5.7,A,4.8,A,1920,A
USGS,7130500,10/31/2009,315,A,6.4,A,5.6,A,1910,A
USGS,7130500,11/1/2009,9.6,A,9.7,A,5,A,1930,A
USGS,7130500,11/2/2009,1.9,A,8.7,A,6,A,1940,A
USGS,7130500,11/3/2009,1.6,A,10.2,A,6.4,A,1960,A
USGS,7130500,11/4/2009,1.3,A,9.8,A,6.1,A,1980,A
USGS,7130500,11/5/2009,1.3,A,11.7,A,6.4,A,1990,A
USGS,7130500,11/6/2009,1.3,A,10.7,A,7.4,A,2000,A
USGS,7130500,11/7/2009,1.2,A,11,A,7.9,A,2010,A
USGS,7130500,11/8/2009,1.2,A,10.8,A,8.4,A,2020,A
USGS,7130500,11/9/2009,1.3,A,10.9,A,8.5,A,2030,A
USGS,7130500,11/10/2009,1.2,A,9.6,A,8.2,A,2040,A
USGS,7130500,11/11/2009,1.1,A,10.5,A,9.1,A,2040,A
USGS,7130500,11/12/2009,1.1,A,11.4,A,8.7,A,2050,A
USGS,7130500,11/13/2009,1.1,A,9.7,A,8.8,A,2060,A
USGS,7130500,11/14/2009,1.1,A,8.9,A,8.1,A,2070,A
USGS,7130500,11/15/2009,1.5,A,8.5,A,5.1,A,2030,A
USGS,7130500,11/16/2009,1.1,A,6.5,A,3.4,A,2030,A
USGS,7130500,11/17/2009,1.1,A,6.8,A,3,A,2050,A
USGS,7130500,11/18/2009,1.1,A,6.7,A,3.3,A,2060,A
USGS,7130500,11/19/2009,1.1,A,7.2,A,3.7,A,2060,A
USGS,7130500,11/20/2009,1.1,A,7.9,A,3.7,A,2070,A
USGS,7130500,11/21/2009,1.1,A,7.3,A,4,A,2080,A
USGS,7130500,11/22/2009,1.1,A,7.6,A,4.1,A,2090,A
USGS,7130500,11/23/2009,1,A:e,5.6,A,3.9,A,2090,A
USGS,7130500,11/24/2009,1.1,A:e,5.4,A,1.9,A,2100,A
USGS,7130500,11/25/2009,1.1,A,5,A,1.3,A,2110,A
USGS,7130500,11/26/2009,1.1,A,7.1,A,2.7,A,2110,A
USGS,7130500,11/27/2009,1.1,A,6.8,A,3.1,A,2120,A
USGS,7130500,11/28/2009,1.1,A,4.8,A,2.7,A,2120,A
USGS,7130500,11/29/2009,1.1,A,4.9,A,3.4,A,2130,A
USGS,7130500,11/30/2009,1.1,A,5,A,2.5,A,2140,A
USGS,7130500,12/1/2009,1,A:e,4.2,A,1.9,A,2140,A
USGS,7130500,12/2/2009,1,A:e,3.6,A,1.3,A,2140,A
USGS,7130500,12/3/2009,1,A:e,2.6,A,1,A,2180,A
USGS,7130500,12/4/2009,1,A:e,3.2,A,1.3,A,2220,A
USGS,7130500,12/5/2009,1,A:e,2.8,A,1.4,A,2230,A
USGS,7130500,12/6/2009,1,A:e,2,A,1.5,A,2210,A
USGS,7130500,12/7/2009,1,A:e,1.6,A,1.2,A,2210,A
USGS,7130500,12/8/2009,1,A:e,1.5,A,1.1,A,2200,A
USGS,7130500,12/9/2009,0.96,A:e,1.1,A,0.7,A,2220,A
USGS,7130500,12/10/2009,0.9,A:e,1,A,0.6,A,2260,A
USGS,7130500,12/11/2009,0.9,A:e,1,A,0.6,A,2260,A
USGS,7130500,12/12/2009,0.9,A:e,1.1,A,0.7,A,2260,A
USGS,7130500,12/13/2009,0.97,A:e,2.7,A,0.8,A,2250,A
USGS,7130500,12/14/2009,1,A:e,2.6,A,1.4,A,2250,A
USGS,7130500,12/15/2009,1,A:e,2.9,A,1.9,A,2270,A
USGS,7130500,12/16/2009,1,A:e,2.9,A,1.7,A,2280,A
USGS,7130500,12/17/2009,1,A:e,3.1,A,0.9,A,2270,A
USGS,7130500,12/18/2009,1,A:e,3.5,A,2,A,2250,A
USGS,7130500,12/19/2009,1,A:e,3.4,A,1.6,A,2250,A
USGS,7130500,12/20/2009,1,A:e,3.4,A,2.1,A,2260,A
USGS,7130500,12/21/2009,1,A:e,3.6,A,2,A,2250,A
USGS,7130500,12/22/2009,1,A:e,4,A,2.2,A,2230,A
USGS,7130500,12/23/2009,1,A:e,4.8,A,2.5,A,2230,A
USGS,7130500,12/24/2009,0.99,A:e,4.1,A,2.7,A,2230,A
USGS,7130500,12/25/2009,0.94,A:e,2.8,A,1.6,A,2280,A
USGS,7130500,12/26/2009,0.91,A:e,2.6,A,1.4,A,2280,A
USGS,7130500,12/27/2009,0.92,A:e,2.9,A,1.3,A,2260,A
USGS,7130500,12/28/2009,0.92,A:e,2.3,A,0.8,A,2290,A
USGS,7130500,12/29/2009,0.92,A:e,2.6,A,1.5,A,2290,A
USGS,7130500,12/30/2009,0.92,A:e,3.4,A,1.9,A,2280,A
USGS,7130500,12/31/2009,0.92,A:e,3.7,A,1.9,A,2280,A
USGS,7130500,1/1/2010,0.93,A:e,3.1,A,1.2,A,2300,A
USGS,7130500,1/2/2010,0.93,A:e,3.2,A,1,A,2320,A
USGS,7130500,1/3/2010,0.93,A:e,3,A,1.1,A,2310,A
USGS,7130500,1/4/2010,0.93,A:e,3.4,A,1.7,A,2310,A
USGS,7130500,1/5/2010,0.93,A:e,3.6,A,1.8,A,2300,A
USGS,7130500,1/6/2010,0.93,A:e,3.4,A,1.8,A,2280,A
USGS,7130500,1/7/2010,0.9,A:e,2.6,A,1.6,A,2320,A
USGS,7130500,1/8/2010,0.85,A:e,2.2,A,1.1,A,2380,A
USGS,7130500,1/9/2010,0.8,A:e,1.8,A,0.5,A,2390,A
USGS,7130500,1/10/2010,0.8,A:e,1.9,A,0.7,A,2390,A
USGS,7130500,1/11/2010,0.8,A:e,2.1,A,0.6,A,2380,A
USGS,7130500,1/12/2010,0.83,A:e,3.9,A,1.1,A,2350,A
USGS,7130500,1/13/2010,0.9,A:e,3.8,A,2.2,A,2320,A
USGS,7130500,1/14/2010,0.91,A:e,4.4,A,2.7,A,2310,A
USGS,7130500,1/15/2010,0.91,A:e,4.8,A,2.8,A,2310,A
USGS,7130500,1/16/2010,0.91,A:e,4.2,A,2.4,A,2300,A
USGS,7130500,1/17/2010,0.91,A:e,3.9,A,2.7,A,2290,A
USGS,7130500,1/18/2010,0.92,A:e,3.9,A,2.3,A,2280,A
USGS,7130500,1/19/2010,0.92,A:e,5,A,2.4,A,2280,A
USGS,7130500,1/20/2010,0.92,A:e,4.9,A,2.6,A,2280,A
USGS,7130500,1/21/2010,0.92,A:e,5.6,A,2.9,A,2280,A
USGS,7130500,1/22/2010,0.92,A:e,5.8,A,3.5,A,2230,A
USGS,7130500,1/23/2010,0.92,A:e,4.9,A,3.1,A,2250,A
USGS,7130500,1/24/2010,0.92,A:e,5.8,A,3,A,2280,A
USGS,7130500,1/25/2010,0.91,A:e,4.9,A,1.2,A,2290,A
USGS,7130500,1/26/2010,0.89,A:e,3.7,A,1,A,2300,A
USGS,7130500,1/27/2010,0.89,A:e,3.7,A,1,A,2300,A
USGS,7130500,1/28/2010,0.89,A:e,3.5,A,1.5,A,2300,A
USGS,7130500,1/29/2010,0.89,A:e,4,A,1.4,A,2300,A
USGS,7130500,1/30/2010,0.89,A:e,3.9,A,2.2,A,2320,A
USGS,7130500,1/31/2010,0.9,A:e,4.1,A,2.3,A,2320,A
USGS,7130500,2/1/2010,0.93,A:e,5,A,2.7,A,2290,A
USGS,7130500,2/2/2010,0.96,A:e,5.5,A,3.3,A,2280,A
USGS,7130500,2/3/2010,0.97,A:e,4.5,A,2.7,A,2290,A
USGS,7130500,2/4/2010,0.99,A:e,5.7,A,3.1,A,2290,A
USGS,7130500,2/5/2010,1,A:e,6.1,A,2.6,A,2300,A
USGS,7130500,2/6/2010,1,A:e,5.3,A,3.5,A,2300,A
USGS,7130500,2/7/2010,1,A:e,5,A,3.3,A,2300,A
USGS,7130500,2/8/2010,0.98,A:e,3.7,A,2,A,2290,A
USGS,7130500,2/9/2010,0.96,A:e,4.6,A,1.8,A,2280,A
USGS,7130500,2/10/2010,0.96,A:e,4.5,A,1.3,A,2260,A
USGS,7130500,2/11/2010,0.96,A:e,5.2,A,1.5,A,2260,A
USGS,7130500,2/12/2010,0.95,A:e,7.4,A,2.6,A,2260,A
USGS,7130500,2/13/2010,0.95,A:e,6.4,A,3,A,2270,A
USGS,7130500,2/14/2010,0.93,A:e,5.1,A,1.9,A,2270,A
USGS,7130500,2/15/2010,0.92,A:e,4.4,A,0.7,A,2270,A
USGS,7130500,2/16/2010,0.9,A:e,5.7,A,2.6,A,2270,A
USGS,7130500,2/17/2010,0.9,A:e,6.9,A,1.9,A,2280,A
USGS,7130500,2/18/2010,0.9,A:e,5.9,A,3,A,2290,A
USGS,7130500,2/19/2010,0.9,A:e,5.8,A,3.9,A,2290,A
USGS,7130500,2/20/2010,0.9,A:e,5.2,A,2.8,A,2280,A
USGS,7130500,2/21/2010,0.9,A:e,2.8,A,2.1,A,2280,A
USGS,7130500,2/22/2010,0.9,A:e,3.1,A,1.6,A,2270,A
USGS,7130500,2/23/2010,0.9,A:e,4.5,A,0.1,A,2280,A
USGS,7130500,2/24/2010,0.9,A:e,6.5,A,2.6,A,2280,A
USGS,7130500,2/25/2010,0.9,A:e,5.4,A,3.4,A,2290,A
USGS,7130500,2/26/2010,0.9,A:e,8.5,A,2.9,A,2290,A
USGS,7130500,2/27/2010,0.9,A:e,8.4,A,3.3,A,2290,A
USGS,7130500,2/28/2010,0.9,A:e,6.4,A,4.8,A,2280,A
USGS,7130500,3/1/2010,0.9,A:e,5.5,A,4.2,A,2260,A
USGS,7130500,3/2/2010,0.9,A:e,10,A,3.6,A,2270,A
USGS,7130500,3/3/2010,0.9,A:e,11.6,A,5.1,A,2280,A
USGS,7130500,3/4/2010,0.9,A:e,9.4,A,6,A,2280,A
USGS,7130500,3/5/2010,0.9,A:e,10.9,A,6,A,2290,A
USGS,7130500,3/6/2010,0.9,A:e,12.1,A,5.6,A,2290,A
USGS,7130500,3/7/2010,0.9,A:e,9.2,A,6.9,A,2290,A
USGS,7130500,3/8/2010,0.9,A:e,9.4,A,7.9,A,2240,A
USGS,7130500,3/9/2010,0.9,A:e,10.8,A,6.7,A,2250,A
USGS,7130500,3/10/2010,0.9,A:e,11.2,A,7.4,A,2260,A
USGS,7130500,3/11/2010,0.9,A:e,9,A,6.5,A,2260,A
USGS,7130500,3/12/2010,0.9,A:e,9.9,A,5.2,A,2260,A
USGS,7130500,3/13/2010,0.9,A:e,11.1,A,6.2,A,2250,A
USGS,7130500,3/14/2010,0.9,A:e,9.2,A,6.8,A,2260,A
USGS,7130500,3/15/2010,0.9,A:e,10,A,6.3,A,2250,A
USGS,7130500,3/16/2010,0.9,A:e,13.2,A,5.7,A,2260,A
USGS,7130500,3/17/2010,0.9,A:e,15.5,A,6.7,A,2260,A
USGS,7130500,3/18/2010,0.9,A:e,13.2,A,8.4,A,2270,A
USGS,7130500,3/19/2010,0.9,A:e,9.5,A,5.6,A,2260,A
USGS,7130500,3/20/2010,0.9,A:e,8.8,A,3.7,A,2250,A
USGS,7130500,3/21/2010,0.9,A:e,12.8,A,4.5,A,2260,A
USGS,7130500,3/22/2010,0.9,A:e,12.5,A,6.2,A,2260,A
USGS,7130500,3/23/2010,0.9,A:e,9.8,A,7,A,2260,A
USGS,7130500,3/24/2010,0.9,A:e,8.5,A,5.5,A,2220,A
USGS,7130500,3/25/2010,0.9,A:e,10.9,A,4.3,A,2220,A
USGS,7130500,3/26/2010,0.9,A:e,13.4,A,6.4,A,2240,A
USGS,7130500,3/27/2010,0.9,A:e,9.1,A,6.8,A,2240,A
USGS,7130500,3/28/2010,0.9,A:e,13.8,A,5.5,A,2240,A
USGS,7130500,3/29/2010,0.9,A:e,15.6,A,6.9,A,2240,A
USGS,7130500,3/30/2010,0.9,A:e,15,A,9.2,A,2250,A
USGS,7130500,3/31/2010,95,A:e,12.3,A,7.6,A,2250,A
USGS,7130500,4/1/2010,179,A,9.1,A,7.4,A,2250,A
USGS,7130500,4/2/2010,108,A,8.9,A,7.5,A,2250,A
USGS,7130500,4/3/2010,109,A,9,A,7.5,A,2250,A
USGS,7130500,4/4/2010,143,A,9.6,A,8,A,2250,A
USGS,7130500,4/5/2010,164,A,9.5,A,8.1,A,2250,A
USGS,7130500,4/6/2010,165,A,10.3,A,8.4,A,2240,A
USGS,7130500,4/7/2010,163,A,9.8,A,8.9,A,2240,A
USGS,7130500,4/8/2010,164,A,10.1,A,8.6,A,2240,A
USGS,7130500,4/9/2010,164,A,10,A,8.5,A,2230,A
USGS,7130500,4/10/2010,165,A,10,A,8.7,A,2230,A
USGS,7130500,4/11/2010,165,A,10.1,A,8.8,A,2230,A
USGS,7130500,4/12/2010,191,A,10.8,A,9.1,A,2230,A
USGS,7130500,4/13/2010,212,A,12.1,A,10.4,A,2230,A
USGS,7130500,4/14/2010,449,A,11.4,A,11,A,2200,A
USGS,7130500,4/15/2010,451,A,11.9,A,11.1,A,2180,A
USGS,7130500,4/16/2010,435,A,11.6,A,11.1,A,2150,A
USGS,7130500,4/17/2010,432,A,11.7,A,11.1,A,2130,A
USGS,7130500,4/18/2010,433,A,12,A,11,A,2120,A
USGS,7130500,4/19/2010,483,A,12.1,A,11.2,A,2120,A
USGS,7130500,4/20/2010,531,A,12.2,A,11.4,A,2120,A
USGS,7130500,4/21/2010,560,A,12.3,A,11.7,A,2130,A
USGS,7130500,4/22/2010,567,A,12.6,A,11.8,A,2130,A
USGS,7130500,4/23/2010,556,A,12.7,A,12.2,A,2140,A
USGS,7130500,4/24/2010,566,A,12.8,A,12.3,A,2110,A
USGS,7130500,4/25/2010,569,A,13.1,A,12.4,A,2090,A
USGS,7130500,4/26/2010,569,A,12.8,A,12.2,A,2040,A
USGS,7130500,4/27/2010,570,A,13.1,A,12.3,A,2020,A
USGS,7130500,4/28/2010,569,A,13.3,A,12.3,A,2020,A
USGS,7130500,4/29/2010,555,A,13.7,A,13.2,A,2000,A
USGS,7130500,4/30/2010,514,A,13.8,A,13,A,1990,A
USGS,7130500,5/1/2010,493,A,13.8,A,13,A,1990,A
USGS,7130500,5/2/2010,482,A,13.7,A,13,A,2000,A
USGS,7130500,5/3/2010,429,A,14,A,13.1,A,2010,A
USGS,7130500,5/4/2010,475,A,14.6,A,13.5,A,2040,A
USGS,7130500,5/5/2010,473,A,14.4,A,13.6,A,2070,A
USGS,7130500,5/6/2010,551,A,15,A,13.7,A,2070,A
USGS,7130500,5/7/2010,621,A,15,A,14,A,2070,A
USGS,7130500,5/8/2010,531,A,14.6,A,13.9,A,2070,A
USGS,7130500,5/9/2010,470,A,14.6,A,13.8,A,2060,A
USGS,7130500,5/10/2010,471,A,15,A,14.1,A,2060,A
USGS,7130500,5/11/2010,481,A,14.7,A,14.1,A,2060,A
USGS,7130500,5/12/2010,475,A,14.5,A,14,A,2060,A
USGS,7130500,5/13/2010,462,A,14.5,A,13.8,A,2060,A
USGS,7130500,5/14/2010,460,A,14,A,13.7,A,2060,A
USGS,7130500,5/15/2010,461,A,14.3,A,13.7,A,2060,A
USGS,7130500,5/16/2010,461,A,14.5,A,13.8,A,2060,A
USGS,7130500,5/17/2010,453,A,14.5,A,13.7,A,2060,A
USGS,7130500,5/18/2010,473,A,15,A,13.8,A,2060,A
USGS,7130500,5/19/2010,531,A,15.2,A,14.5,A,2050,A
USGS,7130500,5/20/2010,684,A,15.1,A,14.5,A,2050,A
USGS,7130500,5/21/2010,641,A,15.3,A,14.6,A,2050,A
USGS,7130500,5/22/2010,512,A,16.8,A,15.2,A,2050,A
USGS,7130500,5/23/2010,464,A,16.8,A,16.1,A,2050,A
USGS,7130500,5/24/2010,453,A,17.4,A,16.4,A,2050,A
USGS,7130500,5/25/2010,472,A,17.4,A,16.6,A,2050,A
USGS,7130500,5/26/2010,501,A,17.3,A,16.6,A,2050,A
USGS,7130500,5/27/2010,507,A,17.8,A,16.8,A,2050,A
USGS,7130500,5/28/2010,509,A,18.3,A,17.2,A,2050,A
USGS,7130500,5/29/2010,511,A,18.6,A,17.7,A,2050,A
USGS,7130500,5/30/2010,510,A,19.1,A,18.1,A,2050,A
USGS,7130500,5/31/2010,510,A,19.2,A,18.4,A,2050,A
USGS,7130500,6/1/2010,511,A,19.5,A,18.4,A,2050,A
USGS,7130500,6/2/2010,616,A,19.4,A,18.6,A,2060,A
USGS,7130500,6/3/2010,682,A,19.5,A,18.9,A,2070,A
USGS,7130500,6/4/2010,641,A,19.7,A,19,A,2070,A
USGS,7130500,6/5/2010,596,A,19.9,A,19,A,2070,A
USGS,7130500,6/6/2010,597,A,19.9,A,19.3,A,2060,A
USGS,7130500,6/7/2010,595,A,20.4,A,19.2,A,2060,A
USGS,7130500,6/8/2010,591,A,20.9,A,20.1,A,2060,A
USGS,7130500,6/9/2010,770,A,20.8,A,20.4,A,2060,A
USGS,7130500,6/10/2010,922,A,21.6,A,20.5,A,2060,A
USGS,7130500,6/11/2010,951,A,21.9,A,21.2,A,2060,A
USGS,7130500,6/12/2010,963,A,21.8,A,21.3,A,2050,A
USGS,7130500,6/13/2010,964,A,21.6,A,21.2,A,2050,A
USGS,7130500,6/14/2010,958,A,21.6,A,21.1,A,2020,A
USGS,7130500,6/15/2010,937,A,21.5,A,21.1,A,1940,A
USGS,7130500,6/16/2010,915,A,21.8,A,21,A,1910,A
USGS,7130500,6/17/2010,1300,A,21.9,A,21.3,A,1870,A
USGS,7130500,6/18/2010,1570,A,21.8,A,21.2,A,1880,A
USGS,7130500,6/19/2010,1490,A,21.6,A,21.2,A,1870,A
USGS,7130500,6/20/2010,1480,A,,,21.3,A,1870,A
USGS,7130500,6/21/2010,1380,A,21.8,A,21.5,A,1860,A
USGS,7130500,6/22/2010,1240,A,22,A,21.5,A,1850,A
USGS,7130500,6/23/2010,1210,A,22.4,A,21.7,A,1830,A
USGS,7130500,6/24/2010,1220,A,,,,,,
USGS,7130500,6/25/2010,1170,A,23.1,A,,,,
USGS,7130500,6/26/2010,1180,A,23.2,A,22.8,A,1800,A
USGS,7130500,6/27/2010,1180,A,23.6,A,22.8,A,1790,A
USGS,7130500,6/28/2010,1200,A,23.6,A,22.9,A,1770,A
USGS,7130500,6/29/2010,1300,A,23.3,A,22.9,A,1750,A
USGS,7130500,6/30/2010,1310,A,23.7,A,22.8,A,1750,A
USGS,7130500,7/1/2010,1220,A,23.9,A,23.3,A,1740,A
USGS,7130500,7/2/2010,1160,A,23.8,A,23.2,A,1730,A
USGS,7130500,7/3/2010,1140,A,23.7,A,23.2,A,1710,A
USGS,7130500,7/4/2010,1130,A,23.8,A,22.9,A,1700,A
USGS,7130500,7/5/2010,1130,A,23.2,A,22.6,A,1700,A
USGS,7130500,7/6/2010,1330,A,23.2,A,22.5,A,1700,A
USGS,7130500,7/7/2010,1490,A,23,A,22.4,A,1680,A
USGS,7130500,7/8/2010,1280,A,22.7,A,22.2,A,1670,A
USGS,7130500,7/9/2010,1120,A,22.5,A,22,A,1660,A
USGS,7130500,7/10/2010,1110,A,22.4,A,22,A,1640,A
USGS,7130500,7/11/2010,1110,A,23.1,A,22,A,1640,A
USGS,7130500,7/12/2010,1100,A,24,A,22.3,A,1640,A
USGS,7130500,7/13/2010,1110,A,23.6,A,22.7,A,1640,A
USGS,7130500,7/14/2010,1120,A,24,A,22.8,A,1640,A
USGS,7130500,7/15/2010,1110,A,24,A,23.4,A,1630,A
USGS,7130500,7/16/2010,1100,A,24.5,A,23.9,A,1630,A
USGS,7130500,7/17/2010,1090,A,24.4,A,23.9,A,1630,A
USGS,7130500,7/18/2010,663,A,25.2,A,24,A,1630,A
USGS,7130500,7/19/2010,460,A,26.1,A,25.2,A,1620,A
USGS,7130500,7/20/2010,463,A,26,A,25.2,A,1620,A
USGS,7130500,7/21/2010,453,A,26,A,25.3,A,1620,A
USGS,7130500,7/22/2010,432,A,26.1,A,25,A,1620,A
USGS,7130500,7/23/2010,455,A,25.9,A,25.1,A,1620,A
USGS,7130500,7/24/2010,472,A,25.8,A,25.2,A,1610,A
USGS,7130500,7/25/2010,454,A,25.3,A,25,A,1610,A
USGS,7130500,7/26/2010,440,A,25.3,A,24.7,A,1610,A
USGS,7130500,7/27/2010,434,A,25,A,24.1,A,1600,A
USGS,7130500,7/28/2010,436,A,24.9,A,23.9,A,1630,A
USGS,7130500,7/29/2010,441,A,24.7,A,23.9,A,1640,A
USGS,7130500,7/30/2010,447,A,24.8,A,23.9,A,1630,A
USGS,7130500,7/31/2010,451,A,25,A,24.3,A,1640,A
USGS,7130500,8/1/2010,449,A,25.2,A,24.5,A,1630,A
USGS,7130500,8/2/2010,446,A,25.4,A,24.6,A,1610,A
USGS,7130500,8/3/2010,446,A,26.1,A,24.8,A,1600,A
USGS,7130500,8/4/2010,447,A,26,A,24.7,A,1570,A
USGS,7130500,8/5/2010,533,A,25.2,A,24.7,A,1610,A
USGS,7130500,8/6/2010,661,A,25.4,A,24.6,A,1600,A
USGS,7130500,8/7/2010,715,A,25.6,A,24.8,A,1570,A
USGS,7130500,8/8/2010,719,A,26.2,A,25,A,1610,A
USGS,7130500,8/9/2010,715,A,26.5,A,25.5,A,1550,A
USGS,7130500,8/10/2010,593,A,26.9,A,26.2,A,1540,A
USGS,7130500,8/11/2010,490,A,26.5,A,25.7,A,1490,A
USGS,7130500,8/12/2010,468,A,26.4,A,25.6,A,1540,A
USGS,7130500,8/13/2010,469,A,26.8,A,25.5,A,1590,A
USGS,7130500,8/14/2010,470,A,26.3,A,25.5,A,1590,A
USGS,7130500,8/15/2010,472,A,25.7,A,25.2,A,1560,A
USGS,7130500,8/16/2010,473,A,25.4,A,25,A,1560,A
USGS,7130500,8/17/2010,482,A,25.2,A,24.4,A,1570,A
USGS,7130500,8/18/2010,575,A,24.6,A,23.7,A,1560,A
USGS,7130500,8/19/2010,640,A,24.3,A,23.6,A,1550,A
USGS,7130500,8/20/2010,540,A,25.6,A,23.6,A,1550,A
USGS,7130500,8/21/2010,480,A,25,A,24.1,A,1540,A
USGS,7130500,8/22/2010,472,A,24.6,A,23.8,A,1540,A
USGS,7130500,8/23/2010,443,A,25.1,A,24.2,A,1520,A
USGS,7130500,8/24/2010,428,A,24.7,A,23.6,A,1500,A
USGS,7130500,8/25/2010,426,A,23.8,A,23.2,A,1510,A
USGS,7130500,8/26/2010,447,A,23.4,A,22.3,A,1520,A
USGS,7130500,8/27/2010,440,A,22.5,A,21.6,A,1570,A
USGS,7130500,8/28/2010,424,A,22.7,A,21.6,A,1570,A
USGS,7130500,8/29/2010,423,A,22.6,A,21.8,A,1580,A
USGS,7130500,8/30/2010,417,A,22.8,A,22.2,A,1610,A
USGS,7130500,8/31/2010,419,A,23,A,22.1,A,1620,A
USGS,7130500,9/1/2010,383,A,22.7,A,21.7,A,1620,A
USGS,7130500,9/2/2010,103,A,22.5,A,21.2,A,1620,A
USGS,7130500,9/3/2010,68,A,22.4,A,20.7,A,1630,A
USGS,7130500,9/4/2010,68,A,22.2,A,20.4,A,1630,A
USGS,7130500,9/5/2010,68,A,22.1,A,20.1,A,1630,A
USGS,7130500,9/6/2010,68,A,22.1,A,20.2,A,1630,A
USGS,7130500,9/7/2010,62,A,22.1,A,20.5,A,1630,A
USGS,7130500,9/8/2010,51,A,22.5,A,20.5,A,1630,A
USGS,7130500,9/9/2010,41,A,23.1,A,20.8,A,1640,A
USGS,7130500,9/10/2010,37,A,22.7,A,20.3,A,1640,A
USGS,7130500,9/11/2010,38,A,21.8,A,19.8,A,1650,A
USGS,7130500,9/12/2010,37,A,21.9,A,19.3,A,1670,A
USGS,7130500,9/13/2010,37,A,21.7,A,19.5,A,1670,A
USGS,7130500,9/14/2010,37,A,21.7,A,19.4,A,1670,A
USGS,7130500,9/15/2010,37,A,21.9,A,19.5,A,1670,A
USGS,7130500,9/16/2010,37,A,21.4,A,19.5,A,1670,A
USGS,7130500,9/17/2010,37,A,22.2,A,19.4,A,1680,A
USGS,7130500,9/18/2010,37,A,21.6,A,19.6,A,1680,A
USGS,7130500,9/19/2010,37,A,22.2,A,19.8,A,1690,A
USGS,7130500,9/20/2010,37,A,21.7,A,19.5,A,1690,A
USGS,7130500,9/21/2010,37,A,22.2,A,19.9,A,1710,A
USGS,7130500,9/22/2010,36,A,22.1,A,20.1,A,1720,A
USGS,7130500,9/23/2010,36,A,22.4,A,20.2,A,1720,A
